id,contrat_id,client_id,date_emission,date_echeance,montant_brut,montant_net,statut,date_encaissement
PRM01907,POL0140,CLT036,2025-09-08,2025-10-08,1653,1570,encaissée,2025-09-23
PRM01908,POL0140,CLT036,2025-10-08,2025-11-08,1653,1570,encaissée,2025-10-12
PRM01909,POL0140,CLT036,2025-11-08,2025-12-08,1653,1570,encaissée,2025-11-11
PRM01910,POL0140,CLT036,2025-12-08,2026-01-08,1653,1570,encaissée,2025-12-14
PRM01911,POL0140,CLT036,2026-01-08,2026-02-08,1653,1570,encaissée,2026-01-17
PRM01912,POL0140,CLT036,2026-02-08,2026-03-08,1653,1570,encaissée,2026-02-20
PRM01913,POL0140,CLT036,2026-03-08,2026-04-08,1653,1570,encaissée,2026-03-13
PRM01914,POL0140,CLT036,2026-04-08,2026-05-08,1653,1570,encaissée,2026-04-15
PRM01915,POL0141,CLT037,2025-07-27,2025-08-27,187,178,encaissée,2025-08-02
PRM01916,POL0141,CLT037,2025-08-27,2025-09-27,187,178,encaissée,2025-09-04
PRM01917,POL0141,CLT037,2025-09-27,2025-10-27,187,178,encaissée,2025-09-30
PRM01918,POL0141,CLT037,2025-10-27,2025-11-27,187,178,encaissée,2025-11-02
PRM01919,POL0141,CLT037,2025-11-27,2025-12-27,187,178,encaissée,2025-12-02
PRM01920,POL0141,CLT037,2025-12-27,2026-01-27,187,178,encaissée,2026-01-11
PRM01921,POL0141,CLT037,2026-01-27,2026-02-27,187,178,encaissée,2026-02-09
PRM01922,POL0141,CLT037,2026-02-27,2026-03-27,187,178,encaissée,2026-03-11
PRM01923,POL0141,CLT037,2026-03-27,2026-04-27,187,178,encaissée,2026-03-31
PRM01924,POL0141,CLT037,2026-04-27,2026-05-27,187,178,encaissée,2026-05-01
PRM01925,POL0142,CLT037,2024-08-19,2024-09-19,1686,1602,encaissée,2024-08-25
PRM01926,POL0142,CLT037,2024-09-19,2024-10-19,1686,1602,encaissée,2024-09-26
PRM01927,POL0142,CLT037,2024-10-19,2024-11-19,1686,1602,encaissée,2024-10-23
PRM01928,POL0142,CLT037,2024-11-19,2024-12-19,1686,1602,encaissée,2024-12-04
PRM01929,POL0142,CLT037,2024-12-19,2025-01-19,1686,1602,encaissée,2024-12-25
PRM01930,POL0142,CLT037,2025-01-19,2025-02-19,1686,1602,encaissée,2025-01-27
PRM01931,POL0142,CLT037,2025-02-19,2025-03-19,1686,1602,encaissée,2025-03-04
PRM01932,POL0142,CLT037,2025-03-19,2025-04-19,1686,1602,encaissée,2025-03-21
PRM01933,POL0142,CLT037,2025-04-19,2025-05-19,1686,1602,encaissée,2025-04-24
PRM01934,POL0142,CLT037,2025-05-19,2025-06-19,1686,1602,encaissée,2025-06-01
PRM01935,POL0142,CLT037,2025-06-19,2025-07-19,1686,1602,encaissée,2025-06-29
PRM01936,POL0142,CLT037,2025-07-19,2025-08-19,1686,1602,encaissée,2025-07-23
PRM01937,POL0142,CLT037,2025-08-19,2025-09-19,1686,1602,encaissée,2025-08-30
PRM01938,POL0142,CLT037,2025-09-19,2025-10-19,1686,1602,encaissée,2025-10-04
PRM01939,POL0142,CLT037,2025-10-19,2025-11-19,1686,1602,encaissée,2025-10-30
PRM01940,POL0142,CLT037,2025-11-19,2025-12-19,1686,1602,encaissée,2025-11-28
PRM01941,POL0142,CLT037,2025-12-19,2026-01-19,1686,1602,encaissée,2025-12-30
PRM01942,POL0142,CLT037,2026-01-19,2026-02-19,1686,1602,encaissée,2026-01-25
PRM01943,POL0142,CLT037,2026-02-19,2026-03-19,1686,1602,encaissée,2026-03-02
PRM01944,POL0142,CLT037,2026-03-19,2026-04-19,1686,1602,encaissée,2026-03-21
PRM01945,POL0142,CLT037,2026-04-19,2026-05-19,1686,1602,encaissée,2026-04-27
PRM01946,POL0143,CLT038,2026-01-15,2026-02-15,713,677,encaissée,2026-01-17
PRM01947,POL0143,CLT038,2026-02-15,2026-03-15,713,677,encaissée,2026-02-24
PRM01948,POL0143,CLT038,2026-03-15,2026-04-15,713,677,encaissée,2026-03-22
PRM01949,POL0143,CLT038,2026-04-15,2026-05-15,713,677,encaissée,2026-04-18
PRM01950,POL0144,CLT038,2025-10-18,2025-11-18,1207,1147,encaissée,2025-10-26
PRM01951,POL0144,CLT038,2025-11-18,2025-12-18,1207,1147,encaissée,2025-12-02
PRM01952,POL0144,CLT038,2025-12-18,2026-01-18,1207,1147,encaissée,2025-12-27
PRM01953,POL0144,CLT038,2026-01-18,2026-02-18,1207,1147,encaissée,2026-01-30
PRM01954,POL0144,CLT038,2026-02-18,2026-03-18,1207,1147,encaissée,2026-02-25
PRM01955,POL0144,CLT038,2026-03-18,2026-04-18,1207,1147,encaissée,2026-03-24
PRM01956,POL0144,CLT038,2026-04-18,2026-05-18,1207,1147,encaissée,2026-04-30
PRM01957,POL0145,CLT038,2025-08-05,2025-09-05,1656,1573,encaissée,2025-08-10
PRM01958,POL0145,CLT038,2025-09-05,2025-10-05,1656,1573,encaissée,2025-09-14
PRM01959,POL0145,CLT038,2025-10-05,2025-11-05,1656,1573,encaissée,2025-10-06
PRM01960,POL0145,CLT038,2025-11-05,2025-12-05,1656,1573,encaissée,2025-11-15
PRM01961,POL0145,CLT038,2025-12-05,2026-01-05,1656,1573,encaissée,2025-12-14
PRM01962,POL0145,CLT038,2026-01-05,2026-02-05,1656,1573,encaissée,2026-01-14
PRM01963,POL0145,CLT038,2026-02-05,2026-03-05,1656,1573,encaissée,2026-02-17
PRM01964,POL0145,CLT038,2026-03-05,2026-04-05,1656,1573,encaissée,2026-03-17
PRM01965,POL0145,CLT038,2026-04-05,2026-05-05,1656,1573,encaissée,2026-04-18
PRM01966,POL0146,CLT038,2025-10-03,2025-11-03,1489,1415,encaissée,2025-10-06
PRM01967,POL0146,CLT038,2025-11-03,2025-12-03,1489,1415,encaissée,2025-11-04
PRM01968,POL0146,CLT038,2025-12-03,2026-01-03,1489,1415,encaissée,2025-12-14
PRM01969,POL0146,CLT038,2026-01-03,2026-02-03,1489,1415,encaissée,2026-01-13
PRM01970,POL0146,CLT038,2026-02-03,2026-03-03,1489,1415,encaissée,2026-02-07
PRM01971,POL0146,CLT038,2026-03-03,2026-04-03,1489,1415,encaissée,2026-03-04
PRM01972,POL0146,CLT038,2026-04-03,2026-05-03,1489,1415,encaissée,2026-04-10
PRM01973,POL0147,CLT038,2025-09-22,2025-10-22,236,224,encaissée,2025-10-03
PRM01974,POL0147,CLT038,2025-10-22,2025-11-22,236,224,encaissée,2025-10-25
PRM01975,POL0147,CLT038,2025-11-22,2025-12-22,236,224,encaissée,2025-11-26
PRM01976,POL0147,CLT038,2025-12-22,2026-01-22,236,224,encaissée,2025-12-29
PRM01977,POL0147,CLT038,2026-01-22,2026-02-22,236,224,encaissée,2026-01-30
PRM01978,POL0147,CLT038,2026-02-22,2026-03-22,236,224,encaissée,2026-03-03
PRM01979,POL0147,CLT038,2026-03-22,2026-04-22,236,224,encaissée,2026-03-31
PRM01980,POL0147,CLT038,2026-04-22,2026-05-22,236,224,encaissée,2026-04-23
PRM01981,POL0148,CLT038,2025-02-15,2025-03-15,551,523,encaissée,2025-02-22
PRM01982,POL0148,CLT038,2025-03-15,2025-04-15,551,523,encaissée,2025-03-19
PRM01983,POL0148,CLT038,2025-04-15,2025-05-15,551,523,encaissée,2025-04-30
PRM01984,POL0148,CLT038,2025-05-15,2025-06-15,551,523,encaissée,2025-05-23
PRM01985,POL0148,CLT038,2025-06-15,2025-07-15,551,523,encaissée,2025-06-23
PRM01986,POL0148,CLT038,2025-07-15,2025-08-15,551,523,encaissée,2025-07-24
PRM01987,POL0148,CLT038,2025-08-15,2025-09-15,551,523,encaissée,2025-08-23
PRM01988,POL0148,CLT038,2025-09-15,2025-10-15,551,523,encaissée,2025-09-30
PRM01989,POL0148,CLT038,2025-10-15,2025-11-15,551,523,encaissée,2025-10-18
PRM01990,POL0148,CLT038,2025-11-15,2025-12-15,551,523,encaissée,2025-11-23
PRM01991,POL0148,CLT038,2025-12-15,2026-01-15,551,523,encaissée,2025-12-16
PRM01992,POL0148,CLT038,2026-01-15,2026-02-15,551,523,encaissée,2026-01-30
PRM01993,POL0148,CLT038,2026-02-15,2026-03-15,551,523,encaissée,2026-02-18
PRM01994,POL0148,CLT038,2026-03-15,2026-04-15,551,523,encaissée,2026-03-30
PRM01995,POL0148,CLT038,2026-04-15,2026-05-15,551,523,encaissée,2026-04-22
PRM01996,POL0149,CLT039,2024-11-08,2024-12-08,1808,1718,encaissée,2024-11-23
PRM01997,POL0149,CLT039,2024-12-08,2025-01-08,1808,1718,encaissée,2024-12-10
PRM01998,POL0149,CLT039,2025-01-08,2025-02-08,1808,1718,encaissée,2025-01-13
PRM01999,POL0149,CLT039,2025-02-08,2025-03-08,1808,1718,encaissée,2025-02-19
PRM02000,POL0149,CLT039,2025-03-08,2025-04-08,1808,1718,encaissée,2025-03-14
PRM02001,POL0149,CLT039,2025-04-08,2025-05-08,1808,1718,encaissée,2025-04-22
PRM02002,POL0149,CLT039,2025-05-08,2025-06-08,1808,1718,encaissée,2025-05-11
PRM02003,POL0149,CLT039,2025-06-08,2025-07-08,1808,1718,encaissée,2025-06-11
PRM02004,POL0149,CLT039,2025-07-08,2025-08-08,1808,1718,encaissée,2025-07-17
PRM02005,POL0149,CLT039,2025-08-08,2025-09-08,1808,1718,encaissée,2025-08-19
PRM02006,POL0149,CLT039,2025-09-08,2025-10-08,1808,1718,encaissée,2025-09-19
PRM02007,POL0149,CLT039,2025-10-08,2025-11-08,1808,1718,encaissée,2025-10-20
PRM02008,POL0149,CLT039,2025-11-08,2025-12-08,1808,1718,encaissée,2025-11-21
PRM02009,POL0149,CLT039,2025-12-08,2026-01-08,1808,1718,encaissée,2025-12-23
PRM02010,POL0149,CLT039,2026-01-08,2026-02-08,1808,1718,encaissée,2026-01-14
PRM02011,POL0149,CLT039,2026-02-08,2026-03-08,1808,1718,encaissée,2026-02-12
PRM02012,POL0149,CLT039,2026-03-08,2026-04-08,1808,1718,encaissée,2026-03-17
PRM02013,POL0149,CLT039,2026-04-08,2026-05-08,1808,1718,encaissée,2026-04-17
PRM02014,POL0150,CLT039,2025-02-26,2025-03-26,396,376,encaissée,2025-03-07
PRM02015,POL0150,CLT039,2025-03-26,2025-04-26,396,376,encaissée,2025-03-28
PRM02016,POL0150,CLT039,2025-04-26,2025-05-26,396,376,encaissée,2025-04-28
PRM02017,POL0150,CLT039,2025-05-26,2025-06-26,396,376,encaissée,2025-06-08
PRM02018,POL0150,CLT039,2025-06-26,2025-07-26,396,376,encaissée,2025-07-08
PRM02019,POL0150,CLT039,2025-07-26,2025-08-26,396,376,encaissée,2025-07-28
PRM02020,POL0150,CLT039,2025-08-26,2025-09-26,396,376,encaissée,2025-09-09
PRM02021,POL0150,CLT039,2025-09-26,2025-10-26,396,376,encaissée,2025-10-09
PRM02022,POL0150,CLT039,2025-10-26,2025-11-26,396,376,encaissée,2025-10-28
PRM02023,POL0150,CLT039,2025-11-26,2025-12-26,396,376,encaissée,2025-11-28
PRM02024,POL0150,CLT039,2025-12-26,2026-01-26,396,376,encaissée,2026-01-02
PRM02025,POL0150,CLT039,2026-01-26,2026-02-26,396,376,encaissée,2026-02-09
PRM02026,POL0150,CLT039,2026-02-26,2026-03-26,396,376,encaissée,2026-03-02
PRM02027,POL0150,CLT039,2026-03-26,2026-04-26,396,376,encaissée,2026-03-28
PRM02028,POL0150,CLT039,2026-04-26,2026-05-26,396,376,encaissée,2026-04-27
PRM02029,POL0151,CLT040,2024-11-25,2024-12-25,161,153,encaissée,2024-11-26
PRM02030,POL0151,CLT040,2024-12-25,2025-01-25,161,153,encaissée,2025-01-07
PRM02031,POL0151,CLT040,2025-01-25,2025-02-25,161,153,encaissée,2025-01-26
PRM02032,POL0151,CLT040,2025-02-25,2025-03-25,161,153,encaissée,2025-02-26
PRM02033,POL0151,CLT040,2025-03-25,2025-04-25,161,153,encaissée,2025-04-06
PRM02034,POL0151,CLT040,2025-04-25,2025-05-25,161,153,encaissée,2025-05-04
PRM02035,POL0151,CLT040,2025-05-25,2025-06-25,161,153,encaissée,2025-06-01
PRM02036,POL0151,CLT040,2025-06-25,2025-07-25,161,153,encaissée,2025-06-30
PRM02037,POL0151,CLT040,2025-07-25,2025-08-25,161,153,encaissée,2025-08-02
PRM02038,POL0151,CLT040,2025-08-25,2025-09-25,161,153,encaissée,2025-09-08
PRM02039,POL0151,CLT040,2025-09-25,2025-10-25,161,153,encaissée,2025-09-30
PRM02040,POL0151,CLT040,2025-10-25,2025-11-25,161,153,encaissée,2025-11-04
PRM02041,POL0151,CLT040,2025-11-25,2025-12-25,161,153,encaissée,2025-11-28
PRM02042,POL0151,CLT040,2025-12-25,2026-01-25,161,153,encaissée,2026-01-07
PRM02043,POL0151,CLT040,2026-01-25,2026-02-25,161,153,encaissée,2026-02-03
PRM02044,POL0151,CLT040,2026-02-25,2026-03-25,161,153,encaissée,2026-02-26
PRM02045,POL0151,CLT040,2026-03-25,2026-04-25,161,153,encaissée,2026-03-30
PRM02046,POL0151,CLT040,2026-04-25,2026-05-25,161,153,encaissée,2026-05-04
PRM02047,POL0152,CLT040,2024-11-12,2024-12-12,1282,1218,encaissée,2024-11-16
PRM02048,POL0152,CLT040,2024-12-12,2025-01-12,1282,1218,encaissée,2024-12-27
PRM02049,POL0152,CLT040,2025-01-12,2025-02-12,1282,1218,encaissée,2025-01-17
PRM02050,POL0152,CLT040,2025-02-12,2025-03-12,1282,1218,encaissée,2025-02-22
PRM02051,POL0152,CLT040,2025-03-12,2025-04-12,1282,1218,encaissée,2025-03-14
PRM02052,POL0152,CLT040,2025-04-12,2025-05-12,1282,1218,encaissée,2025-04-20
PRM02053,POL0152,CLT040,2025-05-12,2025-06-12,1282,1218,encaissée,2025-05-23
PRM02054,POL0152,CLT040,2025-06-12,2025-07-12,1282,1218,encaissée,2025-06-19
PRM02055,POL0152,CLT040,2025-07-12,2025-08-12,1282,1218,encaissée,2025-07-14
PRM02056,POL0152,CLT040,2025-08-12,2025-09-12,1282,1218,encaissée,2025-08-22
PRM02057,POL0152,CLT040,2025-09-12,2025-10-12,1282,1218,encaissée,2025-09-16
PRM02058,POL0152,CLT040,2025-10-12,2025-11-12,1282,1218,encaissée,2025-10-26
PRM02059,POL0152,CLT040,2025-11-12,2025-12-12,1282,1218,encaissée,2025-11-15
PRM02060,POL0152,CLT040,2025-12-12,2026-01-12,1282,1218,encaissée,2025-12-25
PRM02061,POL0152,CLT040,2026-01-12,2026-02-12,1282,1218,encaissée,2026-01-27
PRM02062,POL0152,CLT040,2026-02-12,2026-03-12,1282,1218,encaissée,2026-02-13
PRM02063,POL0152,CLT040,2026-03-12,2026-04-12,1282,1218,encaissée,2026-03-17
PRM02064,POL0152,CLT040,2026-04-12,2026-05-12,1282,1218,encaissée,2026-04-23
PRM02065,POL0153,CLT041,2026-01-01,2026-02-01,953,905,encaissée,2026-01-06
PRM02066,POL0153,CLT041,2026-02-01,2026-03-01,953,905,encaissée,2026-02-04
PRM02067,POL0153,CLT041,2026-03-01,2026-04-01,953,905,encaissée,2026-03-12
PRM02068,POL0153,CLT041,2026-04-01,2026-05-01,953,905,encaissée,2026-04-15
PRM02069,POL0153,CLT041,2026-05-01,2026-06-01,953,905,encaissée,2026-05-04
PRM02070,POL0154,CLT041,2025-10-03,2025-11-03,827,786,encaissée,2025-10-04
PRM02071,POL0154,CLT041,2025-11-03,2025-12-03,827,786,encaissée,2025-11-04
PRM02072,POL0154,CLT041,2025-12-03,2026-01-03,827,786,encaissée,2025-12-10
PRM02073,POL0154,CLT041,2026-01-03,2026-02-03,827,786,encaissée,2026-01-17
PRM02074,POL0154,CLT041,2026-02-03,2026-03-03,827,786,encaissée,2026-02-18
PRM02075,POL0154,CLT041,2026-03-03,2026-04-03,827,786,encaissée,2026-03-08
PRM02076,POL0154,CLT041,2026-04-03,2026-05-03,827,786,encaissée,2026-04-14
PRM02077,POL0155,CLT041,2026-03-24,2026-04-24,1052,999,encaissée,2026-04-05
PRM02078,POL0155,CLT041,2026-04-24,2026-05-24,1052,999,encaissée,2026-05-08
PRM02079,POL0156,CLT041,2025-08-16,2025-09-16,1733,1646,encaissée,2025-08-20
PRM02080,POL0156,CLT041,2025-09-16,2025-10-16,1733,1646,encaissée,2025-09-30
PRM02081,POL0156,CLT041,2025-10-16,2025-11-16,1733,1646,encaissée,2025-10-30
PRM02082,POL0156,CLT041,2025-11-16,2025-12-16,1733,1646,encaissée,2025-11-28
PRM02083,POL0156,CLT041,2025-12-16,2026-01-16,1733,1646,encaissée,2025-12-27
PRM02084,POL0156,CLT041,2026-01-16,2026-02-16,1733,1646,encaissée,2026-01-24
PRM02085,POL0156,CLT041,2026-02-16,2026-03-16,1733,1646,encaissée,2026-03-02
PRM02086,POL0156,CLT041,2026-03-16,2026-04-16,1733,1646,encaissée,2026-03-19
PRM02087,POL0156,CLT041,2026-04-16,2026-05-16,1733,1646,encaissée,2026-04-18
PRM02088,POL0157,CLT041,2024-12-01,2025-01-01,2077,1973,encaissée,2024-12-08
PRM02089,POL0157,CLT041,2025-01-01,2025-02-01,2077,1973,encaissée,2025-01-15
PRM02090,POL0157,CLT041,2025-02-01,2025-03-01,2077,1973,encaissée,2025-02-14
PRM02091,POL0157,CLT041,2025-03-01,2025-04-01,2077,1973,encaissée,2025-03-07
PRM02092,POL0157,CLT041,2025-04-01,2025-05-01,2077,1973,encaissée,2025-04-10
PRM02093,POL0157,CLT041,2025-05-01,2025-06-01,2077,1973,encaissée,2025-05-02
PRM02094,POL0157,CLT041,2025-06-01,2025-07-01,2077,1973,encaissée,2025-06-03
PRM02095,POL0157,CLT041,2025-07-01,2025-08-01,2077,1973,encaissée,2025-07-11
PRM02096,POL0157,CLT041,2025-08-01,2025-09-01,2077,1973,encaissée,2025-08-02
PRM02097,POL0157,CLT041,2025-09-01,2025-10-01,2077,1973,encaissée,2025-09-06
PRM02098,POL0157,CLT041,2025-10-01,2025-11-01,2077,1973,encaissée,2025-10-07
PRM02099,POL0157,CLT041,2025-11-01,2025-12-01,2077,1973,encaissée,2025-11-10
PRM02100,POL0157,CLT041,2025-12-01,2026-01-01,2077,1973,encaissée,2025-12-11
PRM02101,POL0157,CLT041,2026-01-01,2026-02-01,2077,1973,encaissée,2026-01-13
PRM02102,POL0157,CLT041,2026-02-01,2026-03-01,2077,1973,encaissée,2026-02-02
PRM02103,POL0157,CLT041,2026-03-01,2026-04-01,2077,1973,encaissée,2026-03-13
PRM02104,POL0157,CLT041,2026-04-01,2026-05-01,2077,1973,encaissée,2026-04-14
PRM02105,POL0157,CLT041,2026-05-01,2026-06-01,2077,1973,encaissée,2026-05-07
PRM02106,POL0158,CLT041,2025-03-20,2025-04-20,921,875,encaissée,2025-03-28
PRM02107,POL0158,CLT041,2025-04-20,2025-05-20,921,875,encaissée,2025-04-30
PRM02108,POL0158,CLT041,2025-05-20,2025-06-20,921,875,encaissée,2025-05-30
PRM02109,POL0158,CLT041,2025-06-20,2025-07-20,921,875,encaissée,2025-06-27
PRM02110,POL0158,CLT041,2025-07-20,2025-08-20,921,875,encaissée,2025-07-31
PRM02111,POL0158,CLT041,2025-08-20,2025-09-20,921,875,encaissée,2025-08-21
PRM02112,POL0158,CLT041,2025-09-20,2025-10-20,921,875,encaissée,2025-09-28
PRM02113,POL0158,CLT041,2025-10-20,2025-11-20,921,875,encaissée,2025-10-22
PRM02114,POL0158,CLT041,2025-11-20,2025-12-20,921,875,encaissée,2025-11-22
PRM02115,POL0158,CLT041,2025-12-20,2026-01-20,921,875,encaissée,2025-12-27
PRM02116,POL0158,CLT041,2026-01-20,2026-02-20,921,875,encaissée,2026-01-26
PRM02117,POL0158,CLT041,2026-02-20,2026-03-20,921,875,encaissée,2026-03-05
PRM02118,POL0158,CLT041,2026-03-20,2026-04-20,921,875,encaissée,2026-03-21
PRM02119,POL0158,CLT041,2026-04-20,2026-05-20,921,875,encaissée,2026-04-21
PRM02120,POL0159,CLT042,2024-08-09,2024-09-09,812,771,encaissée,2024-08-24
PRM02121,POL0159,CLT042,2024-09-09,2024-10-09,812,771,encaissée,2024-09-12
PRM02122,POL0159,CLT042,2024-10-09,2024-11-09,812,771,encaissée,2024-10-22
PRM02123,POL0159,CLT042,2024-11-09,2024-12-09,812,771,encaissée,2024-11-18
PRM02124,POL0159,CLT042,2024-12-09,2025-01-09,812,771,encaissée,2024-12-21
PRM02125,POL0159,CLT042,2025-01-09,2025-02-09,812,771,encaissée,2025-01-22
PRM02126,POL0159,CLT042,2025-02-09,2025-03-09,812,771,encaissée,2025-02-22
PRM02127,POL0159,CLT042,2025-03-09,2025-04-09,812,771,encaissée,2025-03-23
PRM02128,POL0159,CLT042,2025-04-09,2025-05-09,812,771,encaissée,2025-04-17
PRM02129,POL0159,CLT042,2025-05-09,2025-06-09,812,771,encaissée,2025-05-20
PRM02130,POL0159,CLT042,2025-06-09,2025-07-09,812,771,encaissée,2025-06-20
PRM02131,POL0159,CLT042,2025-07-09,2025-08-09,812,771,encaissée,2025-07-13
PRM02132,POL0159,CLT042,2025-08-09,2025-09-09,812,771,encaissée,2025-08-21
PRM02133,POL0159,CLT042,2025-09-09,2025-10-09,812,771,encaissée,2025-09-22
PRM02134,POL0159,CLT042,2025-10-09,2025-11-09,812,771,encaissée,2025-10-10
PRM02135,POL0159,CLT042,2025-11-09,2025-12-09,812,771,encaissée,2025-11-15
PRM02136,POL0159,CLT042,2025-12-09,2026-01-09,812,771,encaissée,2025-12-10
PRM02137,POL0159,CLT042,2026-01-09,2026-02-09,812,771,encaissée,2026-01-17
PRM02138,POL0159,CLT042,2026-02-09,2026-03-09,812,771,encaissée,2026-02-21
PRM02139,POL0159,CLT042,2026-03-09,2026-04-09,812,771,encaissée,2026-03-19
PRM02140,POL0159,CLT042,2026-04-09,2026-05-09,812,771,encaissée,2026-04-13
PRM02141,POL0160,CLT042,2025-01-17,2025-02-17,670,637,encaissée,2025-01-31
PRM02142,POL0160,CLT042,2025-02-17,2025-03-17,670,637,encaissée,2025-02-28
PRM02143,POL0160,CLT042,2025-03-17,2025-04-17,670,637,encaissée,2025-03-18
PRM02144,POL0160,CLT042,2025-04-17,2025-05-17,670,637,encaissée,2025-04-24
PRM02145,POL0160,CLT042,2025-05-17,2025-06-17,670,637,encaissée,2025-05-18
PRM02146,POL0160,CLT042,2025-06-17,2025-07-17,670,637,encaissée,2025-06-20
PRM02147,POL0160,CLT042,2025-07-17,2025-08-17,670,637,encaissée,2025-07-26
PRM02148,POL0160,CLT042,2025-08-17,2025-09-17,670,637,encaissée,2025-09-01
PRM02149,POL0160,CLT042,2025-09-17,2025-10-17,670,637,encaissée,2025-09-22
PRM02150,POL0160,CLT042,2025-10-17,2025-11-17,670,637,encaissée,2025-10-28
PRM02151,POL0160,CLT042,2025-11-17,2025-12-17,670,637,encaissée,2025-12-01
PRM02152,POL0160,CLT042,2025-12-17,2026-01-17,670,637,encaissée,2025-12-24
PRM02153,POL0160,CLT042,2026-01-17,2026-02-17,670,637,encaissée,2026-01-30
PRM02154,POL0160,CLT042,2026-02-17,2026-03-17,670,637,encaissée,2026-03-01
PRM02155,POL0160,CLT042,2026-03-17,2026-04-17,670,637,encaissée,2026-03-27
PRM02156,POL0160,CLT042,2026-04-17,2026-05-17,670,637,encaissée,2026-04-22
PRM02157,POL0161,CLT043,2025-08-15,2025-09-15,1001,951,encaissée,2025-08-23
PRM02158,POL0161,CLT043,2025-09-15,2025-10-15,1001,951,encaissée,2025-09-30
PRM02159,POL0161,CLT043,2025-10-15,2025-11-15,1001,951,encaissée,2025-10-18
PRM02160,POL0161,CLT043,2025-11-15,2025-12-15,1001,951,encaissée,2025-11-21
PRM02161,POL0161,CLT043,2025-12-15,2026-01-15,1001,951,encaissée,2025-12-30
PRM02162,POL0161,CLT043,2026-01-15,2026-02-15,1001,951,encaissée,2026-01-20
PRM02163,POL0161,CLT043,2026-02-15,2026-03-15,1001,951,encaissée,2026-02-28
PRM02164,POL0161,CLT043,2026-03-15,2026-04-15,1001,951,encaissée,2026-03-24
PRM02165,POL0161,CLT043,2026-04-15,2026-05-15,1001,951,encaissée,2026-04-20
PRM02166,POL0162,CLT043,2025-10-07,2025-11-07,1337,1270,encaissée,2025-10-19
PRM02167,POL0162,CLT043,2025-11-07,2025-12-07,1337,1270,encaissée,2025-11-15
PRM02168,POL0162,CLT043,2025-12-07,2026-01-07,1337,1270,encaissée,2025-12-11
PRM02169,POL0162,CLT043,2026-01-07,2026-02-07,1337,1270,encaissée,2026-01-21
PRM02170,POL0162,CLT043,2026-02-07,2026-03-07,1337,1270,encaissée,2026-02-09
PRM02171,POL0162,CLT043,2026-03-07,2026-04-07,1337,1270,encaissée,2026-03-17
PRM02172,POL0162,CLT043,2026-04-07,2026-05-07,1337,1270,encaissée,2026-04-09
PRM02173,POL0163,CLT044,2024-10-24,2024-11-24,1749,1662,encaissée,2024-11-08
PRM02174,POL0163,CLT044,2024-11-24,2024-12-24,1749,1662,encaissée,2024-11-26
PRM02175,POL0163,CLT044,2024-12-24,2025-01-24,1749,1662,encaissée,2025-01-08
PRM02176,POL0163,CLT044,2025-01-24,2025-02-24,1749,1662,encaissée,2025-02-01
PRM02177,POL0163,CLT044,2025-02-24,2025-03-24,1749,1662,encaissée,2025-03-05
PRM02178,POL0163,CLT044,2025-03-24,2025-04-24,1749,1662,encaissée,2025-03-27
PRM02179,POL0163,CLT044,2025-04-24,2025-05-24,1749,1662,encaissée,2025-04-27
PRM02180,POL0163,CLT044,2025-05-24,2025-06-24,1749,1662,encaissée,2025-05-31
PRM02181,POL0163,CLT044,2025-06-24,2025-07-24,1749,1662,encaissée,2025-06-30
PRM02182,POL0163,CLT044,2025-07-24,2025-08-24,1749,1662,encaissée,2025-07-25
PRM02183,POL0163,CLT044,2025-08-24,2025-09-24,1749,1662,encaissée,2025-08-28
PRM02184,POL0163,CLT044,2025-09-24,2025-10-24,1749,1662,encaissée,2025-09-28
PRM02185,POL0163,CLT044,2025-10-24,2025-11-24,1749,1662,encaissée,2025-10-27
PRM02186,POL0163,CLT044,2025-11-24,2025-12-24,1749,1662,encaissée,2025-11-26
PRM02187,POL0163,CLT044,2025-12-24,2026-01-24,1749,1662,encaissée,2026-01-04
PRM02188,POL0163,CLT044,2026-01-24,2026-02-24,1749,1662,encaissée,2026-02-03
PRM02189,POL0163,CLT044,2026-02-24,2026-03-24,1749,1662,encaissée,2026-03-09
PRM02190,POL0163,CLT044,2026-03-24,2026-04-24,1749,1662,encaissée,2026-03-31
PRM02191,POL0163,CLT044,2026-04-24,2026-05-24,1749,1662,encaissée,2026-04-29
PRM02192,POL0164,CLT044,2025-08-19,2025-09-19,1318,1252,encaissée,2025-08-25
PRM02193,POL0164,CLT044,2025-09-19,2025-10-19,1318,1252,encaissée,2025-09-22
PRM02194,POL0164,CLT044,2025-10-19,2025-11-19,1318,1252,encaissée,2025-10-26
PRM02195,POL0164,CLT044,2025-11-19,2025-12-19,1318,1252,encaissée,2025-12-04
PRM02196,POL0164,CLT044,2025-12-19,2026-01-19,1318,1252,encaissée,2025-12-27
PRM02197,POL0164,CLT044,2026-01-19,2026-02-19,1318,1252,encaissée,2026-01-31
PRM02198,POL0164,CLT044,2026-02-19,2026-03-19,1318,1252,encaissée,2026-02-27
PRM02199,POL0164,CLT044,2026-03-19,2026-04-19,1318,1252,encaissée,2026-03-27
PRM02200,POL0164,CLT044,2026-04-19,2026-05-19,1318,1252,encaissée,2026-05-01
PRM02201,POL0165,CLT045,2025-11-05,2025-12-05,2062,1959,encaissée,2025-11-17
PRM02202,POL0165,CLT045,2025-12-05,2026-01-05,2062,1959,encaissée,2025-12-09
